RTlog,RTms,Word,WordCategory,WrittenFrequency,CV,AgeSubject
6.40078886554187,602.3200000000016,coast,N,6.75925527066369,C,young
6.57033659462053,713.6100000000022,brooch,N,3.52636052461616,C,young
6.55524308732665,702.9200000000031,gust,N,3.73766961828337,C,young
6.34996033230865,572.4699999999999,flood,N,5.59471137960184,C,young
6.30170280527313,545.5000000000023,soul,N,6.59578051396131,C,young
6.46282662824,640.8700000000006,shield,N,5.06259503302697,C,young
6.51783374124977,677.110000000001,sod,N,4.26267987704132,C,young
6.26023134844661,523.3400000000008,pride,N,6.53524127101366,C,young
6.69842833720034,811.1299999999984,yak,N,2.07944154167984,C,young
6.61787078297516,748.3500000000031,yen,N,3.2188758248682,C,young
6.46040511150045,639.3199999999986,yam,N,2.19722457733622,C,young
6.31803073760973,554.4800000000004,soup,N,5.89440283426485,C,young
6.36597204176087,581.7099999999982,goal,N,6.27664348934164,C,young
6.41754894241888,612.4999999999986,ski,N,4.70953020131233,C,young
6.57627456396354,717.859999999996,gout,N,3.49650756146648,C,young
6.45189121329012,633.8999999999993,cart,N,5.06890420222023,C,young
6.35454393871971,575.1000000000006,yes,N,9.53647363080222,C,young
6.36755233650547,582.6299999999999,soap,N,5.90808293816893,C,young
6.28523430196249,536.5900000000007,mud,N,6.26149168432104,C,young
6.56492688472195,709.7600000000016,marsh,N,5.36597601502185,C,young
6.47011815716762,645.5599999999987,flock,N,4.89034912822175,C,young
6.46682878259581,643.4399999999977,ridge,N,5.39362754635236,C,young
6.35945275407186,577.9299999999976,son,N,7.95822719232231,C,young
6.43626254156496,624.0700000000007,mug,N,4.72738781871234,C,young
6.71826408162977,827.3799999999994,sop,N,2.07944154167984,C,young
6.36954132911949,583.7900000000005,march,N,6.15485809401642,C,young
6.3505540735946,572.8099999999977,goat,N,5.34710753071747,C,young
6.28338761381702,535.6000000000012,floor,N,7.96866570046623,C,young
6.34264944830308,568.3000000000022,sign,N,7.50328963067508,C,young
6.54274569825335,694.1900000000022,tusk,N,1.94591014905531,C,young
6.57114903338212,714.1899999999988,mum,N,5.56452040732269,C,young
6.383506634884,591.9999999999967,haze,N,4.76217393479776,C,young
6.69905689209942,811.6399999999969,gob,N,2.484906649788,C,young
6.60682584644473,740.1300000000025,gist,N,3.46573590279973,C,young
6.37126990843557,584.8000000000009,tomb,N,5.51745289646471,C,young
6.48078048738609,652.4799999999997,horse,N,7.32580750259577,C,young
6.52079784242971,679.1199999999984,isle,N,4.89783979995091,V,young
6.34551354626965,569.9299999999986,hand,N,9.01408214944336,C,young
6.37679497279577,588.0400000000024,god,N,5.94542060860658,C,young
6.47720310549733,650.1500000000009,puck,N,2.07944154167984,C,young
6.3774239838242,588.4100000000017,luck,N,6.70318811324086,C,young
6.46682878259581,643.4399999999977,tome,N,2.19722457733622,C,young
6.49180034451927,659.7099999999974,soy,N,3.68887945411394,C,young
6.3606632404893,578.6300000000003,patch,N,5.76832099579377,C,young
6.40180110375317,602.9300000000017,sky,N,7.23056315340929,C,young
6.39255342681517,597.3800000000018,toad,N,4.04305126783455,C,young
6.27189539284557,529.48,man,N,9.79071071493317,C,young
6.29990467264427,544.5199999999986,load,N,6.18826412308259,C,young
6.35269908030273,574.0399999999994,map,N,6.33859407820318,C,young
6.2915135824595,539.9700000000015,lust,N,5.14749447681345,C,young
6.27217864954412,529.6299999999977,loaf,N,4.56434819146784,C,young
6.49243678532146,660.1300000000019,hank,N,2.94443897916644,C,young
6.44397226154946,628.9000000000015,bliss,N,4.99043258677874,C,young
6.38973718463464,595.6999999999991,harm,N,6.47850964220857,C,young
6.47058276202955,645.8599999999992,badge,N,4.77068462446567,C,young
6.37806958357479,588.7900000000003,beard,N,5.98645200528444,C,young
6.43149209956526,621.1000000000014,scar,N,4.83628190695148,C,young
6.43218418009955,621.5300000000007,mat,N,5.27811465923052,C,young
6.46096805131203,639.6799999999963,hatch,N,4.85203026391962,C,young
6.40889116361539,607.2200000000001,harp,N,3.78418963391826,C,young
6.44651315540497,630.4999999999974,pike,N,4.69134788222914,C,young
6.46087425001438,639.619999999999,loin,N,2.484906649788,C,young
6.56778292408727,711.7900000000014,weld,N,3.29583686600433,C,young
6.45447503121362,635.540000000001,tour,N,6.58340922215876,C,young
6.58050043141053,720.899999999998,spoof,N,1.6094379124341,C,young
6.31950850824756,555.2999999999994,spoke,N,7.63094658089046,C,young
6.4929517027946,660.470000000004,pomp,N,3.52636052461616,C,young
6.4289127010692,619.500000000002,maw,N,2.63905732961526,C,young
6.54692887249235,697.0999999999977,lance,N,3.17805383034795,C,young
6.3056729157779,547.6699999999983,ground,N,8.11820704940578,C,young
6.55205129208345,700.6800000000027,yacht,N,4.43081679884331,C,young
6.46469733201407,642.0699999999997,loan,N,5.8348107370626,C,young
6.27091281463266,528.9600000000004,juice,N,5.90263333340137,C,young
6.51925052744877,678.0699999999988,hart,N,4.39444915467244,C,young
6.43287578198962,621.9600000000027,whim,N,4.18965474202643,C,young
6.4039218196266,604.2100000000011,spool,N,4.04305126783455,C,young
6.44587853694801,630.1000000000001,thread,N,5.29330482472449,C,young
6.39268733595801,597.4599999999978,whip,N,5.45958551414416,C,young
6.31412758845501,552.320000000001,well,N,10.1016414471467,C,young
6.30485091534802,547.2200000000005,spoon,N,5.4380793089232,C,young
6.47734152551001,650.2400000000014,phase,N,6.36302810354046,C,young
6.50310483894181,667.2099999999997,chrome,N,3.8286413964891,C,young
6.51656283016069,676.2499999999991,sloop,N,1.94591014905531,C,young
6.59160514255083,728.9499999999995,whit,N,3.04452243772342,C,young
6.3974628463778,600.3199999999968,place,N,9.18696938565294,C,young
6.44465576141314,629.3299999999999,list,N,7.21597500265147,C,young
6.23812929346354,511.90000000000146,air,N,8.4111657867707,V,young
6.36349351246231,580.2700000000009,edge,N,7.23345541862144,V,young
6.47507826252129,648.7700000000018,breath,N,6.89871453432999,C,young
6.51812907061799,677.3099999999991,bead,N,3.52636052461616,C,young
6.62567084381883,754.2100000000022,welt,N,2.19722457733622,C,young
6.26556733701932,526.1400000000003,beef,N,5.6937321388027,C,young
6.4199460670186,613.9699999999978,wedge,N,4.56434819146784,C,young
6.62986510899283,757.3800000000039,ghoul,N,2.56494935746154,C,young
6.33198216157183,562.2699999999998,brush,N,5.76519110278484,C,young
6.41150623216816,608.8100000000005,squad,N,5.12396397940326,C,young
6.5698740501975,713.279999999997,chump,N,2.30258509299405,C,young
6.5424719605068,693.999999999997,earl,N,5.60947179518496,V,young
6.5941808745644,730.8299999999955,beak,N,4.47733681447821,C,young
6.39144799164691,596.7200000000012,threat,N,7.00306545878646,C,young
6.55440337904034,702.3300000000027,mould,N,5.24174701505964,C,young
6.35407434490972,574.8300000000017,clown,N,4.07753744390572,C,young
6.32659660037024,559.2500000000006,beam,N,5.17614973257383,C,young
6.29526600143965,542.000000000002,mouth,N,7.78821155784708,C,young
6.41625831399784,611.7099999999982,bean,N,4.23410650459726,C,young
6.3070596507871,548.4299999999982,clock,N,6.45833828334479,C,young
6.39260364484512,597.4099999999972,beep,N,2.70805020110221,C,young
6.25203874883026,519.0700000000007,smoke,N,6.95749737087695,C,young
6.41883790726503,613.2900000000025,quest,N,4.75359019110636,C,young
6.35570827539664,575.7699999999977,broad,N,6.62273632394984,C,young
6.28573735288371,536.8599999999989,beer,N,6.72503364216684,C,young
6.37667592618888,587.9700000000009,bear,N,7.01481435127554,C,young
6.58683350474922,725.479999999998,frock,N,4.67282883446191,C,young
6.29961079269212,544.360000000002,chief,N,7.50494206839617,C,young
6.53130027892107,686.2900000000031,beet,N,3.71357206670431,C,young
6.70362973350369,815.3600000000008,trough,N,4.0943445622221,C,young
6.61724253729707,747.8799999999975,ruse,N,2.94443897916644,C,young
6.5728278485332,715.3899999999973,beau,N,3.63758615972639,C,young
6.45882405875374,638.3100000000028,squash,N,5.03695260241363,C,young
6.42572765031797,617.5300000000013,frost,N,4.969813299576,C,young
6.604011572983,738.0499999999954,squaw,N,2.56494935746154,C,young
6.62847778887417,756.3300000000024,bard,N,2.30258509299405,C,young
6.50859028342245,670.8799999999982,fare,N,5.11198778835654,C,young
6.33448671459293,563.6800000000013,band,N,6.37842618365159,C,young
6.55095175534882,699.9100000000012,fang,N,2.19722457733622,C,young
6.3688901981849,583.4099999999996,brick,N,6.21260609575152,C,young
6.29029054472643,539.3099999999976,road,N,8.2406488633749,C,young
6.35603821384007,575.96000000000015,babe,N,3.58351893845611,C,young
6.33175092919115,562.1399999999991,rust,N,4.38202663467388,C,young
6.29243913137604,540.470000000001,choice,N,7.51152464839087,C,young
6.39404215706963,598.2699999999973,bark,N,5.09375020080676,C,young
6.34162833943106,567.7200000000018,tub,N,4.95582705760126,C,young
6.36948993945736,583.759999999997,bank,N,7.77737360265786,C,young
6.60501371277057,738.7900000000025,twinge,N,3.93182563272433,C,young
6.33292432524023,562.7999999999976,farm,N,7.07834157955767,C,young
6.35713144200847,576.5899999999995,board,N,7.35372233039963,C,young
6.28592360383879,536.9600000000017,barn,N,5.23110861685459,C,young
6.28958569234527,538.929999999999,tea,N,7.37148929521428,C,young
6.2638553009908,525.2399999999976,zoo,N,5.05624580534831,C,young
6.44792373817776,631.3900000000027,tug,N,4.59511985013459,C,young
6.44565632530638,629.9599999999998,tab,N,3.29583686600433,C,young
6.50653116513123,669.500000000002,vice,N,5.10594547390058,C,young
6.4452435154947,629.7000000000019,tee,N,4.23410650459726,C,young
6.3294178292967,560.8299999999966,rice,N,6.19236248947487,C,young
6.58029233651851,720.7499999999989,rout,N,3.40119738166216,C,young
6.5942082403353,730.8499999999989,pyre,N,2.94443897916644,C,young
6.33242668900205,562.5200000000017,tag,N,4.63472898822964,C,young
6.40241458544672,603.3000000000022,ounce,N,4.54329478227,V,young
6.39040843822588,596.0999999999997,crumb,N,2.94443897916644,C,young
6.352333185206,573.8300000000004,spot,N,6.78897174299217,C,young
6.28163103085268,534.6599999999984,jazz,N,5.03043792139244,C,young
6.39749616138789,600.3400000000024,tin,N,6.24222326545517,C,young
6.37191949221198,585.1800000000006,quartz,N,2.83321334405622,C,young
6.64684495702778,770.3499999999972,garb,N,3.49650756146648,C,young
6.44303367524595,628.3099999999964,niece,N,4.46590811865458,C,young
6.39435968901351,598.4600000000006,womb,N,5.06890420222023,C,young
6.53840028188603,691.1800000000001,hub,N,3.73766961828337,C,young
6.66863477314479,787.3200000000027,gnome,N,2.70805020110221,C,young
6.3399535776931,566.7700000000013,sand,N,6.8596149036542,C,young
6.36569695278505,581.5500000000011,deed,N,4.53259949315326,C,young
6.34716151298203,570.8700000000027,crowd,N,6.78332520060396,C,young
6.33922991841677,566.3599999999998,train,N,7.25629723969068,C,young
6.3919171133926,596.9999999999985,tar,N,4.40671924726425,C,young
6.33393660588822,563.3699999999974,head,N,9.00883599576545,C,young
6.4770338994578,650.0399999999951,hue,N,4.4188406077966,C,young
6.34651316930213,570.5,bulb,N,4.76217393479776,C,young
6.37643779045038,587.8299999999983,gang,N,5.84643877505772,C,young
6.37280771309574,585.7000000000019,wrist,N,5.88332238848828,C,young
6.52614340689613,682.7599999999987,throne,N,5.17048399503815,C,young
6.47389069635227,647.9999999999969,trait,N,4.02535169073515,C,young
6.29006801343205,539.1899999999983,tax,N,7.5755846515578,C,young
6.48495579493765,655.2099999999994,nymph,N,4.00733318523247,C,young
6.4290256890361,619.570000000001,heel,N,5.36129216570943,C,young
6.34861437826993,571.7000000000023,group,N,8.60575336839572,C,young
6.41988091513325,613.9300000000014,blaze,N,4.55387689160054,C,young
6.4642923097323,641.8099999999945,hag,N,2.94443897916644,C,young
6.54209725054234,693.7399999999991,groin,N,4.14313472639153,C,young
6.41522788349752,611.0799999999989,crook,N,4.53259949315326,C,young
6.31994061368801,555.5399999999994,skate,N,4.23410650459726,C,young
6.26885004126987,527.8700000000005,crown,N,6.07993319509559,C,young
6.51814383479714,677.3200000000002,dean,N,5.3890717298165,C,young
6.42781443879717,618.8200000000018,bulk,N,5.95583736946483,C,young
6.45807179015838,637.8299999999974,bull,N,5.93753620508243,C,young
6.49749871013784,663.4799999999989,heir,N,4.80402104473326,V,young
6.41948991465581,613.6900000000016,heap,N,5.24174701505964,C,young
6.38618884535008,593.5899999999983,bond,N,5.69035945432406,C,young
6.28754252509785,537.8299999999986,crime,N,6.78445706263764,C,young
6.55162304489263,700.3800000000024,hem,N,3.89182029811063,C,young
6.32064238704403,555.9300000000017,deer,N,5.35185813347607,C,young
6.33169756027853,562.1099999999998,bone,N,6.17170059741091,C,young
6.4217360824676,615.0700000000031,hen,N,4.61512051684126,C,young
6.32026457028066,555.7199999999995,ham,N,4.82028156560504,C,young
6.53480576255065,688.699999999998,bog,N,4.61512051684126,C,young
6.45559156786473,636.2499999999986,elk,N,3.2188758248682,V,young
6.30238085215764,545.8700000000007,hip,N,5.54907608489522,C,young
6.41898464599698,613.3800000000017,cross,N,6.7719355558396,C,young
6.37835826963071,588.9599999999995,hut,N,6.00388706710654,C,young
6.38085108500346,590.4300000000027,heat,N,7.66622192566273,C,young
6.46679769918347,643.4199999999973,elm,N,4.79579054559674,V,young
6.63752012013408,763.2000000000023,gouge,N,2.30258509299405,C,young
6.32405425646497,557.8300000000002,butt,N,4.80402104473326,C,young
6.43388819620168,622.590000000001,wick,N,3.71357206670431,C,young
6.6064339466039,739.8399999999976,wisp,N,3.13549421592915,C,young
6.3114262316022,550.8299999999969,hat,N,6.85751406254539,C,young
6.65736899127405,778.499999999998,grist,N,2.63905732961526,C,young
6.47036597328933,645.720000000001,scalp,N,4.21950770517611,C,young
6.36832439820581,583.0799999999989,boo,N,2.77258872223978,C,young
6.52602622855056,682.6800000000023,bile,N,3.52636052461616,C,young
6.4798758360368,651.8900000000006,haw,N,2.39789527279837,C,young
6.52817719182582,684.1500000000003,lard,N,3.55534806148941,C,young
6.31124467090597,550.7300000000023,land,N,8.40200678160712,C,young
6.37859594852764,589.0999999999991,hay,N,5.58724865840025,C,young
6.52919983618083,684.8499999999997,brow,N,5.22035582507832,C,young
6.53393417620843,688.0999999999974,twain,N,3.04452243772342,C,young
6.49731782924741,663.359999999997,pane,N,3.46573590279973,C,young
6.5239440247688,681.2599999999981,mead,N,3.46573590279973,C,young
6.37653985556802,587.8900000000023,lane,N,6.45519856334012,C,young
6.48042792401684,652.2500000000013,quirk,N,2.89037175789616,C,young
6.5611720986102,707.1000000000034,tang,N,3.36729582998647,C,young
6.64020257782552,765.2499999999987,pang,N,3.87120101090789,C,young
6.3231575240974,557.3299999999958,bill,N,6.87832646829133,C,young
6.5187342232899,677.719999999996,drought,N,4.54329478227,C,young
6.27664348934164,531.9999999999977,box,N,7.25063551189868,C,young
6.39676297465905,599.9000000000017,park,N,7.02197642307216,C,young
6.49520513115074,661.9599999999986,lark,N,3.87120101090789,C,young
6.30040039930708,544.790000000002,boy,N,8.26281693767093,C,young
6.48183743230124,653.1699999999973,wharf,N,3.93182563272433,C,young
6.31860768844068,554.8000000000018,tank,N,5.89989735358249,C,young
6.24693975178545,516.4299999999977,meal,N,6.85751406254539,C,young
6.64266931404588,767.140000000003,spate,N,4.07753744390572,C,young
6.53766214095444,690.6699999999975,slate,N,4.30406509320417,C,young
6.54363842689435,694.8099999999998,corps,N,5.84354441703136,C,young
6.50201013166665,666.4799999999976,cove,N,3.63758615972639,C,young
6.44183928396475,627.5599999999971,cord,N,4.98360662170834,C,young
6.40905583501399,607.3200000000018,core,N,5.71702770140622,C,young
6.46558469186556,642.640000000002,stump,N,4.36944785246702,C,young
6.45508849438968,635.9300000000029,spade,N,3.95124371858143,C,young
6.38152832797332,590.8300000000023,shade,N,6.03068526026126,C,young
6.44706811637375,630.8500000000001,club,N,7.37400185935016,C,young
6.3635107456707,580.2799999999992,cone,N,4.14313472639153,C,young
6.51036250176485,672.0700000000028,tart,N,3.95124371858143,C,young
6.3629763780648,579.9700000000029,part,N,9.09335701649036,C,young
6.35523922816194,575.5000000000016,screen,N,6.25190388316589,C,young
6.33290655678103,562.7900000000024,meat,N,7.15539630189673,C,young
6.32478897743846,558.2399999999976,stool,N,5.07517381523383,C,young
6.39591247139338,599.3900000000017,cork,N,4.26267987704132,C,young
6.64063371649554,765.5799999999999,naught,N,2.99573227355399,C,young
6.4803052641372,652.1700000000016,cult,N,5.08759633523238,C,young
6.44355875581015,628.6400000000002,crop,N,6.14846829591765,C,young
6.26362680790173,525.120000000002,corn,N,6.10031895202006,C,young
6.48264853061868,653.6999999999973,feud,N,3.04452243772342,C,young
6.4170753609091,612.2099999999972,gland,N,3.73766961828337,C,young
6.40385561528688,604.1700000000004,maze,N,4.81218435537242,C,young
6.40875940696972,607.1399999999978,yard,N,6.45833828334479,C,young
6.55237949077502,700.9099999999967,mare,N,4.17438726989564,C,young
6.36693425768075,582.2700000000027,crow,N,4.00733318523247,C,young
6.47208350881657,646.8299999999995,mane,N,3.8286413964891,C,young
6.5932910790902,730.1800000000006,louse,N,2.99573227355399,C,young
6.76256764412182,864.8600000000008,yang,N,2.56494935746154,C,young
6.40986233312787,607.8100000000015,clam,N,2.89037175789616,C,young
6.39974236251034,601.6900000000019,clip,N,4.06044301054642,C,young
6.55967189311208,706.0400000000013,clan,N,4.81218435537242,C,young
6.46796266642432,644.1699999999987,mark,N,6.72142570079064,C,young
6.36213114967345,579.4799999999997,bronze,N,5.62040086571715,C,young
6.4443061221737,629.1100000000007,clap,N,3.97029191355212,C,young
6.42757201259456,618.6700000000023,yarn,N,3.2188758248682,C,young
6.34558372786456,569.970000000001,chalk,N,5.17048399503815,C,young
6.45984185460913,638.9599999999978,hulk,N,3.09104245335832,C,young
6.41033934212606,608.0999999999977,wealth,N,6.94793706861497,C,young
6.42352289948567,616.1700000000019,jeep,N,4.85981240436167,C,young
6.47276351811563,647.2700000000012,hull,N,3.85014760171006,C,young
6.37279063936282,585.6899999999995,claw,N,4.11087386417331,C,young
6.6687490784544,787.4100000000061,hone,N,2.19722457733622,C,young
6.54606779321986,696.5,mart,N,2.56494935746154,C,young
6.3185175618127,554.7499999999983,clay,N,5.92157841964382,C,young
6.38313494419396,591.7800000000019,phrase,N,6.41999492814714,C,young
6.50512614569318,668.5599999999995,feat,N,4.58496747867057,C,young
6.56032320212458,706.4999999999983,barge,N,4.15888308335967,C,young
6.45017021910987,632.8099999999993,horn,N,5.11799381241676,C,young
6.30439395631101,546.969999999998,match,N,6.92755790627832,C,young
6.54205400574072,693.71000000000015,birch,N,3.80666248977032,C,young
6.56729108509138,711.4399999999969,plume,N,2.83321334405622,C,young
6.33878840561014,566.1099999999991,hide,N,6.361302477573,C,young
6.32788321086562,559.9699999999982,seed,N,6.21260609575152,C,young
6.38193445370866,591.0700000000029,hill,N,7.13807303404435,C,young
6.58433548737184,723.6699999999967,dill,N,2.07944154167984,C,young
6.24862297700947,517.3000000000003,oil,N,7.70436116791031,V,young
6.34507479967387,569.6800000000002,mule,N,4.4188406077966,C,young
6.30084083901983,545.0299999999969,oak,N,5.54126354515843,V,young
6.35442221334938,575.0299999999987,flesh,N,6.83625927727707,C,young
6.4690177316104,644.8499999999998,crypt,N,3.25809653802148,C,young
6.3809357654618,590.4800000000017,rank,N,5.98393628068719,C,young
6.57191884019864,714.7400000000024,guise,N,4.15888308335967,C,young
6.47904713214357,651.3499999999982,keel,N,3.71357206670431,C,young
6.4399412508094,626.3700000000039,seal,N,5.37989735354046,C,young
6.31160775934014,550.9299999999987,ice,N,6.84054652928869,V,young
6.59728211822954,733.0999999999992,seam,N,3.80666248977032,C,young
6.48762313383057,656.9600000000007,keen,N,6.16331480403464,C,young
6.49202769130746,659.8599999999979,cub,N,3.85014760171006,C,young
6.48208236150262,653.329999999999,hilt,N,2.99573227355399,C,young
6.68067900464021,796.8599999999961,cud,N,2.94443897916644,C,young
6.48111760564117,652.6999999999991,lapse,N,4.43081679884331,C,young
6.45464809739613,635.6499999999991,cue,N,4.60517018598809,C,young
6.43226462350364,621.5800000000029,gear,N,6.00635315960173,C,young
6.44618003093232,630.290000000003,arch,N,5.49306144334055,V,young
6.37360984989453,586.1700000000002,cab,N,5.18738580584075,C,young
6.38355730927571,592.0299999999982,seat,N,7.24208235925696,C,young
6.56625039983285,710.7000000000002,feint,N,2.70805020110221,C,young
6.3726369626471,585.5999999999988,thigh,N,5.42934562895444,C,young
6.49822190669802,663.9600000000007,raft,N,4.06044301054642,C,young
6.69665145836262,809.6899999999972,cad,N,2.56494935746154,C,young
6.3843171171653,592.4799999999984,monk,N,4.26267987704132,C,young
6.5874811419297,725.9500000000027,mite,N,3.3322045101752,C,young
6.41645446614716,611.8300000000028,grave,N,6.29341927884648,C,young
6.32675751723914,559.3399999999979,mile,N,6.43133108193348,C,young
6.34303649287081,568.5199999999992,cup,N,6.99209642741589,C,young
6.57965390869468,720.2899999999971,ward,N,6.10255859461357,C,young
6.54175123975489,693.5000000000027,aide,N,4.61512051684126,V,young
6.51631141223623,676.0800000000021,ware,N,3.04452243772342,C,young
6.52288660067262,680.539999999998,wand,N,3.36729582998647,C,young
6.45170189106313,633.7800000000026,cam,N,3.43398720448515,C,young
6.3070596507871,548.4299999999982,cur,N,2.07944154167984,C,young
6.41870745475771,613.2100000000019,style,N,7.36201055125973,C,young
6.37261988599856,585.5899999999974,can,N,10.5258366617874,C,young
6.54065474841696,692.740000000002,crate,N,3.89182029811063,C,young
6.28284601833824,535.3100000000002,milk,N,7.53315880745556,C,young
6.34475878288724,569.5000000000018,leaf,N,5.63478960316925,C,young
6.6409210390432,765.8000000000047,jute,N,1.94591014905531,C,young
6.42799218066796,618.9299999999977,fry,N,5.05624580534831,C,young
6.36366583118344,580.3699999999999,cap,N,6.19440539110467,C,young
6.50653116513123,669.500000000002,mill,N,5.24174701505964,C,young
6.21979462510949,502.599999999999,car,N,8.50613224405681,C,young
6.24052922437359,513.1299999999998,cat,N,6.60665018619822,C,young
6.46115562751542,639.8000000000014,teak,N,3.04452243772342,C,young
6.40971424957557,607.7200000000026,peak,N,6.02344759296103,C,young
6.38975397146705,595.7099999999994,peal,N,2.94443897916644,C,young
6.41434381146993,610.5399999999978,ledge,N,5.00394630594546,C,young
6.42744269458523,618.5900000000024,team,N,7.32317071794347,C,young
6.53378883793334,687.9999999999975,mitt,N,0,C,young
6.3060197798563,547.8599999999977,leave,N,8.37930948405285,C,young
6.40517887002452,604.970000000002,frog,N,4.31748811353631,C,young
6.55653684972498,703.8299999999969,ford,N,2.19722457733622,C,young
6.5967226929221,732.6899999999957,swath,N,2.94443897916644,C,young
6.34393315681379,569.0299999999977,wheel,N,6.24416690066374,C,young
6.45310517877025,634.6700000000006,peer,N,4.8283137373023,C,young
6.4888097164601,657.7400000000038,wart,N,2.70805020110221,C,young
6.41111194278751,608.5700000000019,pear,N,3.80666248977032,C,young
6.55369120945691,701.830000000001,graft,N,3.36729582998647,C,young
6.70288131771767,814.7499999999989,cyst,N,1.09861228866811,C,young
6.5606769965737,706.7500000000001,peat,N,4.20469261939097,C,young
6.47718772431313,650.1399999999993,flea,N,3.43398720448515,C,young
6.58513663664946,724.2499999999999,speck,N,3.98898404656427,C,young
6.35772094199087,576.9300000000023,script,N,5.48893772615669,C,young
6.37343923636788,586.0700000000029,fork,N,5.4971682252932,C,young
6.40833107794059,606.880000000001,norm,N,4.81218435537242,C,young
6.41418000862267,610.4399999999974,form,N,8.47595444339964,C,young
6.62342757434293,752.5200000000002,spleen,N,3.2188758248682,C,young
6.36266596901215,579.7899999999979,saint,N,5.15905529921453,C,young
6.38639098465844,593.7099999999972,wheat,N,6.26909628370626,C,young
6.52879090392644,684.5699999999986,truce,N,4.11087386417331,C,young
6.46802475990608,644.2100000000008,flag,N,5.87773578177964,C,young
6.41272098001116,609.5500000000031,file,N,6.2363695902037,C,young
6.56685525415877,711.1300000000022,fort,N,6.02102334934953,C,young
6.60276426740772,737.1300000000005,font,N,3.2188758248682,C,young
6.4414248951027,627.3000000000015,truck,N,6.09807428216624,C,young
6.2957640323832,542.2700000000029,film,N,7.36707705988101,C,young
6.55303556519169,701.3700000000009,gulf,N,5.5834963087817,C,young
6.51886701267875,677.8099999999978,prose,N,4.85981240436167,C,young
6.56035151028724,706.5199999999979,gleam,N,4.53259949315326,C,young
6.4318301522242,621.3099999999987,trust,N,7.09423484592476,C,young
6.51988447927492,678.4999999999977,flux,N,3.98898404656427,C,young
6.42498246965818,617.069999999999,state,N,8.57546209954021,C,young
6.48390214256069,654.5199999999968,siege,N,5.01063529409626,C,young
6.51279975125856,673.7099999999999,ooze,N,3.09104245335832,V,young
6.31173480915291,550.9999999999977,bread,N,7.19142933003638,C,young
6.62330796904028,752.4299999999956,gull,N,3.17805383034795,C,young
6.45073894848901,633.1699999999978,case,N,8.83448260862068,C,young
6.59861801450095,734.079999999999,gore,N,2.77258872223978,C,young
6.43615036836943,624.0000000000013,fluff,N,3.40119738166216,C,young
6.3525597074802,573.9599999999966,flex,N,4.06044301054642,C,young
6.47047437353411,645.7900000000001,flaw,N,4.18965474202643,C,young
6.2544632256769,520.3300000000004,chess,N,5.57972982598622,C,young
6.67897084777784,795.4999999999984,grille,N,3.91202300542815,C,young
6.56729108509138,711.4399999999969,flax,N,3.66356164612965,C,young
6.24870029858996,517.3399999999996,cake,N,5.95064255258773,C,young
6.29918818889526,544.1300000000028,chest,N,6.65801104587075,C,young
6.3990773472736,601.2899999999969,year,N,9.11668881589473,C,young
6.25176899931032,518.930000000001,cash,N,6.88346258641309,C,young
6.35647217758487,576.2099999999996,cage,N,5.42053499927229,C,young
6.38802344574515,594.6799999999998,song,N,6.37672694789863,C,young
6.58668186950063,725.3700000000007,gong,N,3.29583686600433,C,young
6.48663323829792,656.309999999997,trout,N,6.3297209055227,C,young
6.49737812651295,663.3999999999985,spa,N,3.46573590279973,C,young
6.43730354935442,624.72,glue,N,4.02535169073515,C,young
6.56475779919245,709.6400000000016,cask,N,2.77258872223978,C,young
6.37277356533839,585.6800000000015,stall,N,4.86753445045558,C,young
6.46634688109648,643.1300000000005,slug,N,3.76120011569356,C,young
6.54638360838448,696.7199999999973,slab,N,4.63472898822964,C,young
6.48823181362293,657.3599999999983,skunk,N,1.38629436111989,C,young
6.53653216459268,689.8899999999968,glee,N,4.18965474202643,C,young
6.30627528694802,548.0000000000026,kite,N,4.00733318523247,C,young
6.37383160397017,586.3000000000003,scope,N,5.72031177660741,C,young
6.55498697987394,702.7399999999988,slum,N,4.52178857704904,C,young
6.490662834633,658.9600000000047,pod,N,3.71357206670431,C,young
6.3956288094831,599.2200000000013,side,N,8.84563325634019,C,young
6.54841965571619,698.140000000002,reed,N,4.59511985013459,C,young
6.40813332572347,606.759999999999,sort,N,8.67999208172133,C,young
6.55490159614518,702.6799999999987,mirth,N,3.63758615972639,C,young
6.44436970203798,629.1500000000018,van,N,6.87935580446044,C,young
6.398478455206,600.9300000000019,silk,N,6.08904487544685,C,young
6.4352685694426,623.4500000000032,lute,N,2.94443897916644,C,young
6.58340922215876,722.9999999999968,glen,N,3.3322045101752,C,young
6.67864395588814,795.2400000000035,sill,N,3.93182563272433,C,young
6.73629057272127,842.4300000000025,gill,N,2.63905732961526,C,young
6.55972854552124,706.0800000000023,vet,N,4.44265125649032,C,young
6.46348177270718,641.2899999999976,veil,N,4.89783979995091,C,young
6.45551297931504,636.1999999999978,scrap,N,4.9272536851572,C,young
6.52163681187126,679.6900000000009,zeal,N,4.46590811865458,C,young
6.3938917120027,598.1800000000031,vein,N,4.54329478227,C,young
6.4796303657298,651.7299999999982,veal,N,4.48863636973214,C,young
6.5772213755074,718.5399999999977,rein,N,3.80666248977032,C,young
6.39119658586828,596.5700000000006,lodge,N,5.52545293913178,C,young
6.39052586129294,596.1700000000011,jug,N,5.03043792139244,C,young
6.52229865933223,680.1399999999996,angst,N,2.30258509299405,V,young
